fips,stateabbr,naics,month_code,yoy_growth,year,month_number,date
38,ND,TOTAL,yy202112,17.7,2021,12,2021-12-01
39,OH,441,yy202112,5.6,2021,12,2021-12-01
39,OH,442,yy202112,5.4,2021,12,2021-12-01
39,OH,443,yy202112,15.3,2021,12,2021-12-01
39,OH,444,yy202112,13.9,2021,12,2021-12-01
39,OH,445,yy202112,10.3,2021,12,2021-12-01
39,OH,446,yy202112,10.5,2021,12,2021-12-01
39,OH,447,yy202112,38.5,2021,12,2021-12-01
39,OH,448,yy202112,23.7,2021,12,2021-12-01
39,OH,451,yy202112,8.9,2021,12,2021-12-01
39,OH,452,yy202112,9.1,2021,12,2021-12-01
39,OH,453,yy202112,8.2,2021,12,2021-12-01
39,OH,TOTAL,yy202112,12.1,2021,12,2021-12-01
40,OK,441,yy202112,2.9,2021,12,2021-12-01
40,OK,442,yy202112,,2021,12,2021-12-01
40,OK,443,yy202112,14.3,2021,12,2021-12-01
40,OK,444,yy202112,15.2,2021,12,2021-12-01
40,OK,445,yy202112,-0.9,2021,12,2021-12-01
40,OK,446,yy202112,12.2,2021,12,2021-12-01
40,OK,447,yy202112,65.9,2021,12,2021-12-01
40,OK,448,yy202112,9.2,2021,12,2021-12-01
40,OK,451,yy202112,-2.2,2021,12,2021-12-01
40,OK,452,yy202112,4.7,2021,12,2021-12-01
40,OK,453,yy202112,27.4,2021,12,2021-12-01
40,OK,TOTAL,yy202112,14.6,2021,12,2021-12-01
41,OR,441,yy202112,9.1,2021,12,2021-12-01
41,OR,442,yy202112,3.2,2021,12,2021-12-01
41,OR,443,yy202112,-6.9,2021,12,2021-12-01
41,OR,444,yy202112,11.0,2021,12,2021-12-01
41,OR,445,yy202112,4.6,2021,12,2021-12-01
41,OR,446,yy202112,9.6,2021,12,2021-12-01
41,OR,447,yy202112,15.9,2021,12,2021-12-01
41,OR,448,yy202112,32.0,2021,12,2021-12-01
41,OR,451,yy202112,27.3,2021,12,2021-12-01
41,OR,452,yy202112,31.9,2021,12,2021-12-01
41,OR,453,yy202112,5.6,2021,12,2021-12-01
41,OR,TOTAL,yy202112,15.0,2021,12,2021-12-01
42,PA,441,yy202112,6.8,2021,12,2021-12-01
42,PA,442,yy202112,9.0,2021,12,2021-12-01
42,PA,443,yy202112,11.4,2021,12,2021-12-01
42,PA,444,yy202112,10.2,2021,12,2021-12-01
42,PA,445,yy202112,10.3,2021,12,2021-12-01
42,PA,446,yy202112,4.0,2021,12,2021-12-01
42,PA,447,yy202112,53.1,2021,12,2021-12-01
42,PA,448,yy202112,23.6,2021,12,2021-12-01
42,PA,451,yy202112,-5.4,2021,12,2021-12-01
42,PA,452,yy202112,8.1,2021,12,2021-12-01
42,PA,453,yy202112,6.7,2021,12,2021-12-01
42,PA,TOTAL,yy202112,12.4,2021,12,2021-12-01
44,RI,441,yy202112,5.1,2021,12,2021-12-01
44,RI,442,yy202112,18.1,2021,12,2021-12-01
44,RI,443,yy202112,19.1,2021,12,2021-12-01
44,RI,444,yy202112,11.8,2021,12,2021-12-01
44,RI,445,yy202112,1.6,2021,12,2021-12-01
44,RI,446,yy202112,8.0,2021,12,2021-12-01
44,RI,447,yy202112,,2021,12,2021-12-01
44,RI,448,yy202112,33.9,2021,12,2021-12-01
44,RI,451,yy202112,,2021,12,2021-12-01
44,RI,452,yy202112,5.0,2021,12,2021-12-01
44,RI,453,yy202112,2.4,2021,12,2021-12-01
44,RI,TOTAL,yy202112,9.3,2021,12,2021-12-01
45,SC,441,yy202112,9.5,2021,12,2021-12-01
45,SC,442,yy202112,-0.7,2021,12,2021-12-01
45,SC,443,yy202112,3.5,2021,12,2021-12-01
45,SC,444,yy202112,21.2,2021,12,2021-12-01
45,SC,445,yy202112,1.1,2021,12,2021-12-01
45,SC,446,yy202112,8.3,2021,12,2021-12-01
45,SC,447,yy202112,46.3,2021,12,2021-12-01
45,SC,448,yy202112,19.5,2021,12,2021-12-01
45,SC,451,yy202112,12.1,2021,12,2021-12-01
45,SC,452,yy202112,5.1,2021,12,2021-12-01
45,SC,453,yy202112,26.2,2021,12,2021-12-01
45,SC,TOTAL,yy202112,13.0,2021,12,2021-12-01
46,SD,441,yy202112,20.8,2021,12,2021-12-01
46,SD,442,yy202112,19.5,2021,12,2021-12-01
46,SD,443,yy202112,19.0,2021,12,2021-12-01
46,SD,444,yy202112,12.3,2021,12,2021-12-01
46,SD,445,yy202112,9.6,2021,12,2021-12-01
46,SD,446,yy202112,20.1,2021,12,2021-12-01
46,SD,447,yy202112,32.4,2021,12,2021-12-01
46,SD,448,yy202112,11.9,2021,12,2021-12-01
46,SD,451,yy202112,13.9,2021,12,2021-12-01
46,SD,452,yy202112,3.0,2021,12,2021-12-01
46,SD,453,yy202112,29.1,2021,12,2021-12-01
46,SD,TOTAL,yy202112,17.2,2021,12,2021-12-01
47,TN,441,yy202112,17.0,2021,12,2021-12-01
47,TN,442,yy202112,7.9,2021,12,2021-12-01
47,TN,443,yy202112,13.2,2021,12,2021-12-01
47,TN,444,yy202112,13.9,2021,12,2021-12-01
47,TN,445,yy202112,5.7,2021,12,2021-12-01
47,TN,446,yy202112,8.2,2021,12,2021-12-01
47,TN,447,yy202112,47.2,2021,12,2021-12-01
47,TN,448,yy202112,22.9,2021,12,2021-12-01
47,TN,451,yy202112,17.1,2021,12,2021-12-01
47,TN,452,yy202112,3.4,2021,12,2021-12-01
47,TN,453,yy202112,20.0,2021,12,2021-12-01
47,TN,TOTAL,yy202112,14.9,2021,12,2021-12-01
48,TX,441,yy202112,8.5,2021,12,2021-12-01
48,TX,442,yy202112,10.0,2021,12,2021-12-01
48,TX,443,yy202112,15.1,2021,12,2021-12-01
48,TX,444,yy202112,13.9,2021,12,2021-12-01
48,TX,445,yy202112,16.6,2021,12,2021-12-01
48,TX,446,yy202112,12.1,2021,12,2021-12-01
48,TX,447,yy202112,48.1,2021,12,2021-12-01
48,TX,448,yy202112,22.1,2021,12,2021-12-01
48,TX,451,yy202112,18.8,2021,12,2021-12-01
48,TX,452,yy202112,10.0,2021,12,2021-12-01
48,TX,453,yy202112,17.2,2021,12,2021-12-01
48,TX,TOTAL,yy202112,15.7,2021,12,2021-12-01
49,UT,441,yy202112,11.4,2021,12,2021-12-01
49,UT,442,yy202112,11.7,2021,12,2021-12-01
49,UT,443,yy202112,3.6,2021,12,2021-12-01
49,UT,444,yy202112,17.1,2021,12,2021-12-01
49,UT,445,yy202112,12.4,2021,12,2021-12-01
49,UT,446,yy202112,16.4,2021,12,2021-12-01
49,UT,447,yy202112,55.6,2021,12,2021-12-01
49,UT,448,yy202112,34.3,2021,12,2021-12-01
49,UT,451,yy202112,24.7,2021,12,2021-12-01
49,UT,452,yy202112,24.3,2021,12,2021-12-01
49,UT,453,yy202112,24.2,2021,12,2021-12-01
49,UT,TOTAL,yy202112,20.0,2021,12,2021-12-01
50,VT,441,yy202112,-7.7,2021,12,2021-12-01
50,VT,442,yy202112,-3.4,2021,12,2021-12-01
50,VT,443,yy202112,15.8,2021,12,2021-12-01
50,VT,444,yy202112,7.7,2021,12,2021-12-01
50,VT,445,yy202112,-15.4,2021,12,2021-12-01
50,VT,446,yy202112,-0.1,2021,12,2021-12-01
50,VT,447,yy202112,23.0,2021,12,2021-12-01
50,VT,448,yy202112,9.8,2021,12,2021-12-01
50,VT,451,yy202112,33.8,2021,12,2021-12-01
50,VT,452,yy202112,7.9,2021,12,2021-12-01
50,VT,453,yy202112,10.4,2021,12,2021-12-01
50,VT,TOTAL,yy202112,1.8,2021,12,2021-12-01
51,VA,441,yy202112,3.0,2021,12,2021-12-01
51,VA,442,yy202112,5.6,2021,12,2021-12-01
51,VA,443,yy202112,19.9,2021,12,2021-12-01
51,VA,444,yy202112,16.2,2021,12,2021-12-01
51,VA,445,yy202112,-6.4,2021,12,2021-12-01
51,VA,446,yy202112,7.7,2021,12,2021-12-01
51,VA,447,yy202112,40.2,2021,12,2021-12-01
51,VA,448,yy202112,22.4,2021,12,2021-12-01
51,VA,451,yy202112,-4.3,2021,12,2021-12-01
51,VA,452,yy202112,14.3,2021,12,2021-12-01
51,VA,453,yy202112,17.4,2021,12,2021-12-01
51,VA,TOTAL,yy202112,9.5,2021,12,2021-12-01
53,WA,441,yy202112,9.4,2021,12,2021-12-01
53,WA,442,yy202112,0.8,2021,12,2021-12-01
53,WA,443,yy202112,16.5,2021,12,2021-12-01
53,WA,444,yy202112,11.6,2021,12,2021-12-01
53,WA,445,yy202112,9.6,2021,12,2021-12-01
53,WA,446,yy202112,14.1,2021,12,2021-12-01
53,WA,447,yy202112,21.4,2021,12,2021-12-01
53,WA,448,yy202112,35.7,2021,12,2021-12-01
53,WA,451,yy202112,30.6,2021,12,2021-12-01
53,WA,452,yy202112,31.8,2021,12,2021-12-01
53,WA,453,yy202112,9.2,2021,12,2021-12-01
53,WA,TOTAL,yy202112,16.9,2021,12,2021-12-01
54,WV,441,yy202112,6.5,2021,12,2021-12-01
54,WV,442,yy202112,8.6,2021,12,2021-12-01
54,WV,443,yy202112,16.6,2021,12,2021-12-01
54,WV,444,yy202112,20.6,2021,12,2021-12-01
54,WV,445,yy202112,5.9,2021,12,2021-12-01
54,WV,446,yy202112,8.3,2021,12,2021-12-01
54,WV,447,yy202112,33.3,2021,12,2021-12-01
54,WV,448,yy202112,18.3,2021,12,2021-12-01
54,WV,451,yy202112,,2021,12,2021-12-01
54,WV,452,yy202112,0.5,2021,12,2021-12-01
54,WV,453,yy202112,13.7,2021,12,2021-12-01
54,WV,TOTAL,yy202112,10.9,2021,12,2021-12-01
55,WI,441,yy202112,8.5,2021,12,2021-12-01
55,WI,442,yy202112,3.5,2021,12,2021-12-01
55,WI,443,yy202112,11.2,2021,12,2021-12-01
55,WI,444,yy202112,10.4,2021,12,2021-12-01
55,WI,445,yy202112,9.2,2021,12,2021-12-01
55,WI,446,yy202112,15.8,2021,12,2021-12-01
55,WI,447,yy202112,38.0,2021,12,2021-12-01
55,WI,448,yy202112,19.3,2021,12,2021-12-01
55,WI,451,yy202112,1.4,2021,12,2021-12-01
55,WI,452,yy202112,5.2,2021,12,2021-12-01
55,WI,453,yy202112,17.8,2021,12,2021-12-01
55,WI,TOTAL,yy202112,13.0,2021,12,2021-12-01
56,WY,441,yy202112,11.3,2021,12,2021-12-01
56,WY,442,yy202112,-6.1,2021,12,2021-12-01
56,WY,443,yy202112,9.8,2021,12,2021-12-01
56,WY,444,yy202112,14.8,2021,12,2021-12-01
56,WY,445,yy202112,6.5,2021,12,2021-12-01
56,WY,446,yy202112,14.9,2021,12,2021-12-01
56,WY,447,yy202112,,2021,12,2021-12-01
56,WY,448,yy202112,44.2,2021,12,2021-12-01
56,WY,451,yy202112,,2021,12,2021-12-01
56,WY,452,yy202112,1.5,2021,12,2021-12-01
56,WY,453,yy202112,16.1,2021,12,2021-12-01
56,WY,TOTAL,yy202112,18.8,2021,12,2021-12-01
0,USA,441,yy202201,12.7,2022,1,2022-01-01
0,USA,442,yy202201,-1.1,2022,1,2022-01-01
0,USA,443,yy202201,2.1,2022,1,2022-01-01
0,USA,444,yy202201,9.8,2022,1,2022-01-01
0,USA,445,yy202201,7.4,2022,1,2022-01-01
0,USA,446,yy202201,9.3,2022,1,2022-01-01
0,USA,447,yy202201,29.8,2022,1,2022-01-01
0,USA,448,yy202201,15.3,2022,1,2022-01-01
0,USA,451,yy202201,-4.2,2022,1,2022-01-01
0,USA,452,yy202201,4.7,2022,1,2022-01-01
0,USA,453,yy202201,13.6,2022,1,2022-01-01
0,USA,TOTAL,yy202201,10.9,2022,1,2022-01-01
1,AL,441,yy202201,15.1,2022,1,2022-01-01
1,AL,442,yy202201,-12.2,2022,1,2022-01-01
1,AL,443,yy202201,-7.0,2022,1,2022-01-01
1,AL,444,yy202201,7.5,2022,1,2022-01-01
1,AL,445,yy202201,18.3,2022,1,2022-01-01
1,AL,446,yy202201,11.3,2022,1,2022-01-01
1,AL,447,yy202201,26.5,2022,1,2022-01-01
1,AL,448,yy202201,-1.7,2022,1,2022-01-01
1,AL,451,yy202201,,2022,1,2022-01-01
1,AL,452,yy202201,-6.2,2022,1,2022-01-01
1,AL,453,yy202201,18.6,2022,1,2022-01-01
1,AL,TOTAL,yy202201,10.3,2022,1,2022-01-01
2,AK,441,yy202201,-8.6,2022,1,2022-01-01
2,AK,442,yy202201,-6.4,2022,1,2022-01-01
2,AK,443,yy202201,-5.3,2022,1,2022-01-01
2,AK,444,yy202201,8.7,2022,1,2022-01-01
2,AK,445,yy202201,12.9,2022,1,2022-01-01
2,AK,446,yy202201,1.2,2022,1,2022-01-01
2,AK,447,yy202201,27.2,2022,1,2022-01-01
2,AK,448,yy202201,0.7,2022,1,2022-01-01
2,AK,451,yy202201,-4.0,2022,1,2022-01-01
2,AK,452,yy202201,14.5,2022,1,2022-01-01
2,AK,453,yy202201,17.5,2022,1,2022-01-01
2,AK,TOTAL,yy202201,3.9,2022,1,2022-01-01
4,AZ,441,yy202201,12.3,2022,1,2022-01-01
4,AZ,442,yy202201,-4.6,2022,1,2022-01-01
4,AZ,443,yy202201,5.4,2022,1,2022-01-01
4,AZ,444,yy202201,9.1,2022,1,2022-01-01
4,AZ,445,yy202201,8.0,2022,1,2022-01-01
4,AZ,446,yy202201,4.1,2022,1,2022-01-01
4,AZ,447,yy202201,27.0,2022,1,2022-01-01
4,AZ,448,yy202201,19.1,2022,1,2022-01-01
4,AZ,451,yy202201,-2.7,2022,1,2022-01-01
4,AZ,452,yy202201,19.6,2022,1,2022-01-01
4,AZ,453,yy202201,31.3,2022,1,2022-01-01
4,AZ,TOTAL,yy202201,13.2,2022,1,2022-01-01
5,AR,441,yy202201,18.0,2022,1,2022-01-01
5,AR,442,yy202201,-6.5,2022,1,2022-01-01
5,AR,443,yy202201,-1.1,2022,1,2022-01-01
5,AR,444,yy202201,2.3,2022,1,2022-01-01
5,AR,445,yy202201,5.4,2022,1,2022-01-01
5,AR,446,yy202201,-0.4,2022,1,2022-01-01
5,AR,447,yy202201,24.9,2022,1,2022-01-01
5,AR,448,yy202201,11.3,2022,1,2022-01-01
5,AR,451,yy202201,-30.8,2022,1,2022-01-01
5,AR,452,yy202201,-6.2,2022,1,2022-01-01
5,AR,453,yy202201,27.5,2022,1,2022-01-01
5,AR,TOTAL,yy202201,8.2,2022,1,2022-01-01
6,CA,441,yy202201,13.8,2022,1,2022-01-01
6,CA,442,yy202201,3.3,2022,1,2022-01-01
6,CA,443,yy202201,3.2,2022,1,2022-01-01
6,CA,444,yy202201,5.7,2022,1,2022-01-01
6,CA,445,yy202201,3.3,2022,1,2022-01-01
6,CA,446,yy202201,10.8,2022,1,2022-01-01
6,CA,447,yy202201,24.2,2022,1,2022-01-01
6,CA,448,yy202201,29.1,2022,1,2022-01-01
6,CA,451,yy202201,-1.5,2022,1,2022-01-01
6,CA,452,yy202201,16.9,2022,1,2022-01-01
6,CA,453,yy202201,15.6,2022,1,2022-01-01
6,CA,TOTAL,yy202201,12.0,2022,1,2022-01-01
8,CO,441,yy202201,4.7,2022,1,2022-01-01
8,CO,442,yy202201,4.0,2022,1,2022-01-01
8,CO,443,yy202201,3.9,2022,1,2022-01-01
8,CO,444,yy202201,14.0,2022,1,2022-01-01
8,CO,445,yy202201,3.6,2022,1,2022-01-01
8,CO,446,yy202201,0.4,2022,1,2022-01-01
8,CO,447,yy202201,30.4,2022,1,2022-01-01
8,CO,448,yy202201,16.5,2022,1,2022-01-01
8,CO,451,yy202201,-2.2,2022,1,2022-01-01
8,CO,452,yy202201,16.1,2022,1,2022-01-01
8,CO,453,yy202201,17.9,2022,1,2022-01-01
8,CO,TOTAL,yy202201,9.2,2022,1,2022-01-01
9,CT,441,yy202201,8.6,2022,1,2022-01-01
9,CT,442,yy202201,-2.5,2022,1,2022-01-01
9,CT,443,yy202201,1.5,2022,1,2022-01-01
9,CT,444,yy202201,14.3,2022,1,2022-01-01
9,CT,445,yy202201,5.7,2022,1,2022-01-01
9,CT,446,yy202201,8.9,2022,1,2022-01-01
9,CT,447,yy202201,6.4,2022,1,2022-01-01
9,CT,448,yy202201,14.1,2022,1,2022-01-01
9,CT,451,yy202201,-6.1,2022,1,2022-01-01
9,CT,452,yy202201,-8.2,2022,1,2022-01-01
9,CT,453,yy202201,8.3,2022,1,2022-01-01
9,CT,TOTAL,yy202201,5.8,2022,1,2022-01-01
10,DE,441,yy202201,1.5,2022,1,2022-01-01
10,DE,442,yy202201,8.6,2022,1,2022-01-01
10,DE,443,yy202201,-2.7,2022,1,2022-01-01
10,DE,444,yy202201,9.6,2022,1,2022-01-01
10,DE,445,yy202201,4.6,2022,1,2022-01-01
10,DE,446,yy202201,6.8,2022,1,2022-01-01
10,DE,447,yy202201,29.8,2022,1,2022-01-01
10,DE,448,yy202201,11.9,2022,1,2022-01-01
10,DE,451,yy202201,,2022,1,2022-01-01
10,DE,452,yy202201,-1.8,2022,1,2022-01-01
10,DE,453,yy202201,20.5,2022,1,2022-01-01
10,DE,TOTAL,yy202201,7.4,2022,1,2022-01-01
11,DC,441,yy202201,19.2,2022,1,2022-01-01
11,DC,442,yy202201,-3.9,2022,1,2022-01-01
11,DC,443,yy202201,24.8,2022,1,2022-01-01
11,DC,444,yy202201,8.7,2022,1,2022-01-01
11,DC,445,yy202201,11.1,2022,1,2022-01-01
11,DC,446,yy202201,9.0,2022,1,2022-01-01
11,DC,447,yy202201,27.4,2022,1,2022-01-01
11,DC,448,yy202201,-2.7,2022,1,2022-01-01
11,DC,451,yy202201,-4.3,2022,1,2022-01-01
11,DC,452,yy202201,7.4,2022,1,2022-01-01
11,DC,453,yy202201,38.8,2022,1,2022-01-01
11,DC,TOTAL,yy202201,11.1,2022,1,2022-01-01
12,FL,441,yy202201,16.2,2022,1,2022-01-01
12,FL,442,yy202201,-0.2,2022,1,2022-01-01
12,FL,443,yy202201,7.5,2022,1,2022-01-01
12,FL,444,yy202201,8.1,2022,1,2022-01-01
12,FL,445,yy202201,10.6,2022,1,2022-01-01
12,FL,446,yy202201,9.7,2022,1,2022-01-01
12,FL,447,yy202201,30.0,2022,1,2022-01-01
12,FL,448,yy202201,16.9,2022,1,2022-01-01
12,FL,451,yy202201,-19.1,2022,1,2022-01-01
12,FL,452,yy202201,15.1,2022,1,2022-01-01
12,FL,453,yy202201,13.5,2022,1,2022-01-01
12,FL,TOTAL,yy202201,13.7,2022,1,2022-01-01
13,GA,441,yy202201,13.7,2022,1,2022-01-01
13,GA,442,yy202201,-5.7,2022,1,2022-01-01
13,GA,443,yy202201,6.0,2022,1,2022-01-01
13,GA,444,yy202201,11.9,2022,1,2022-01-01
13,GA,445,yy202201,9.7,2022,1,2022-01-01
13,GA,446,yy202201,11.5,2022,1,2022-01-01
13,GA,447,yy202201,27.8,2022,1,2022-01-01
13,GA,448,yy202201,13.7,2022,1,2022-01-01
13,GA,451,yy202201,4.6,2022,1,2022-01-01
13,GA,452,yy202201,4.5,2022,1,2022-01-01
13,GA,453,yy202201,2.6,2022,1,2022-01-01
13,GA,TOTAL,yy202201,11.7,2022,1,2022-01-01
15,HI,441,yy202201,4.6,2022,1,2022-01-01
15,HI,442,yy202201,-4.8,2022,1,2022-01-01
15,HI,443,yy202201,6.4,2022,1,2022-01-01
15,HI,444,yy202201,-13.7,2022,1,2022-01-01
15,HI,445,yy202201,3.4,2022,1,2022-01-01
15,HI,446,yy202201,9.2,2022,1,2022-01-01
15,HI,447,yy202201,,2022,1,2022-01-01
15,HI,448,yy202201,10.5,2022,1,2022-01-01
15,HI,451,yy202201,13.6,2022,1,2022-01-01
15,HI,452,yy202201,2.1,2022,1,2022-01-01
15,HI,453,yy202201,23.9,2022,1,2022-01-01
15,HI,TOTAL,yy202201,5.6,2022,1,2022-01-01
16,ID,441,yy202201,3.8,2022,1,2022-01-01
16,ID,442,yy202201,2.1,2022,1,2022-01-01
16,ID,443,yy202201,-5.8,2022,1,2022-01-01
16,ID,444,yy202201,14.8,2022,1,2022-01-01
16,ID,445,yy202201,11.2,2022,1,2022-01-01
16,ID,446,yy202201,19.8,2022,1,2022-01-01
16,ID,447,yy202201,50.8,2022,1,2022-01-01
16,ID,448,yy202201,14.8,2022,1,2022-01-01
16,ID,451,yy202201,-3.7,2022,1,2022-01-01
16,ID,452,yy202201,23.1,2022,1,2022-01-01
16,ID,453,yy202201,30.9,2022,1,2022-01-01
16,ID,TOTAL,yy202201,15.5,2022,1,2022-01-01
17,IL,441,yy202201,22.7,2022,1,2022-01-01
17,IL,442,yy202201,-1.1,2022,1,2022-01-01
17,IL,443,yy202201,1.0,2022,1,2022-01-01
17,IL,444,yy202201,12.6,2022,1,2022-01-01
17,IL,445,yy202201,5.9,2022,1,2022-01-01
17,IL,446,yy202201,3.0,2022,1,2022-01-01
17,IL,447,yy202201,34.1,2022,1,2022-01-01
17,IL,448,yy202201,11.0,2022,1,2022-01-01
17,IL,451,yy202201,4.9,2022,1,2022-01-01
17,IL,452,yy202201,0.2,2022,1,2022-01-01
17,IL,453,yy202201,27.0,2022,1,2022-01-01
17,IL,TOTAL,yy202201,12.1,2022,1,2022-01-01
18,IN,441,yy202201,14.9,2022,1,2022-01-01
18,IN,442,yy202201,-9.4,2022,1,2022-01-01
18,IN,443,yy202201,3.1,2022,1,2022-01-01
18,IN,444,yy202201,13.6,2022,1,2022-01-01
18,IN,445,yy202201,5.8,2022,1,2022-01-01
18,IN,446,yy202201,12.5,2022,1,2022-01-01
18,IN,447,yy202201,25.6,2022,1,2022-01-01
18,IN,448,yy202201,13.2,2022,1,2022-01-01
18,IN,451,yy202201,-13.6,2022,1,2022-01-01
18,IN,452,yy202201,4.4,2022,1,2022-01-01
18,IN,453,yy202201,16.4,2022,1,2022-01-01
18,IN,TOTAL,yy202201,11.5,2022,1,2022-01-01
19,IA,441,yy202201,10.8,2022,1,2022-01-01
19,IA,442,yy202201,5.3,2022,1,2022-01-01
19,IA,443,yy202201,3.6,2022,1,2022-01-01
19,IA,444,yy202201,4.5,2022,1,2022-01-01
19,IA,445,yy202201,12.5,2022,1,2022-01-01
19,IA,446,yy202201,10.8,2022,1,2022-01-01
19,IA,447,yy202201,31.8,2022,1,2022-01-01
19,IA,448,yy202201,20.9,2022,1,2022-01-01
19,IA,451,yy202201,2.0,2022,1,2022-01-01
19,IA,452,yy202201,-2.2,2022,1,2022-01-01
19,IA,453,yy202201,16.3,2022,1,2022-01-01
19,IA,TOTAL,yy202201,12.7,2022,1,2022-01-01
20,KS,441,yy202201,6.5,2022,1,2022-01-01
20,KS,442,yy202201,6.8,2022,1,2022-01-01
20,KS,443,yy202201,2.4,2022,1,2022-01-01
20,KS,444,yy202201,5.8,2022,1,2022-01-01
20,KS,445,yy202201,1.8,2022,1,2022-01-01
20,KS,446,yy202201,8.8,2022,1,2022-01-01
20,KS,447,yy202201,22.6,2022,1,2022-01-01
20,KS,448,yy202201,13.2,2022,1,2022-01-01
20,KS,451,yy202201,-7.5,2022,1,2022-01-01
20,KS,452,yy202201,1.5,2022,1,2022-01-01
20,KS,453,yy202201,8.6,2022,1,2022-01-01
20,KS,TOTAL,yy202201,7.0,2022,1,2022-01-01
21,KY,441,yy202201,18.0,2022,1,2022-01-01
21,KY,442,yy202201,-5.8,2022,1,2022-01-01
21,KY,443,yy202201,3.0,2022,1,2022-01-01
21,KY,444,yy202201,18.2,2022,1,2022-01-01
21,KY,445,yy202201,3.1,2022,1,2022-01-01
21,KY,446,yy202201,9.2,2022,1,2022-01-01
21,KY,447,yy202201,26.3,2022,1,2022-01-01
21,KY,448,yy202201,6.4,2022,1,2022-01-01
21,KY,451,yy202201,-25.2,2022,1,2022-01-01
21,KY,452,yy202201,-9.1,2022,1,2022-01-01
21,KY,453,yy202201,29.0,2022,1,2022-01-01
21,KY,TOTAL,yy202201,8.8,2022,1,2022-01-01
22,LA,441,yy202201,12.4,2022,1,2022-01-01
22,LA,442,yy202201,-5.0,2022,1,2022-01-01
22,LA,443,yy202201,4.4,2022,1,2022-01-01
22,LA,444,yy202201,11.4,2022,1,2022-01-01
22,LA,445,yy202201,7.9,2022,1,2022-01-01
22,LA,446,yy202201,7.4,2022,1,2022-01-01
22,LA,447,yy202201,25.4,2022,1,2022-01-01
22,LA,448,yy202201,8.3,2022,1,2022-01-01
22,LA,451,yy202201,-16.8,2022,1,2022-01-01
22,LA,452,yy202201,-2.3,2022,1,2022-01-01
22,LA,453,yy202201,11.2,2022,1,2022-01-01
22,LA,TOTAL,yy202201,9.0,2022,1,2022-01-01
23,ME,441,yy202201,11.1,2022,1,2022-01-01
23,ME,442,yy202201,2.9,2022,1,2022-01-01
23,ME,443,yy202201,-7.6,2022,1,2022-01-01
23,ME,444,yy202201,10.3,2022,1,2022-01-01
23,ME,445,yy202201,8.0,2022,1,2022-01-01
23,ME,446,yy202201,18.2,2022,1,2022-01-01
23,ME,447,yy202201,36.1,2022,1,2022-01-01
23,ME,448,yy202201,10.6,2022,1,2022-01-01
23,ME,451,yy202201,,2022,1,2022-01-01
23,ME,452,yy202201,-8.7,2022,1,2022-01-01
23,ME,453,yy202201,20.0,2022,1,2022-01-01
23,ME,TOTAL,yy202201,9.7,2022,1,2022-01-01
24,MD,441,yy202201,7.6,2022,1,2022-01-01
24,MD,442,yy202201,3.3,2022,1,2022-01-01
24,MD,443,yy202201,3.5,2022,1,2022-01-01
24,MD,444,yy202201,8.7,2022,1,2022-01-01
24,MD,445,yy202201,9.9,2022,1,2022-01-01
24,MD,446,yy202201,11.0,2022,1,2022-01-01
24,MD,447,yy202201,30.3,2022,1,2022-01-01
24,MD,448,yy202201,15.5,2022,1,2022-01-01
24,MD,451,yy202201,-1.5,2022,1,2022-01-01
24,MD,452,yy202201,0.6,2022,1,2022-01-01
24,MD,453,yy202201,9.2,2022,1,2022-01-01
24,MD,TOTAL,yy202201,9.2,2022,1,2022-01-01
25,MA,441,yy202201,12.4,2022,1,2022-01-01
25,MA,442,yy202201,-1.6,2022,1,2022-01-01
25,MA,443,yy202201,0.1,2022,1,2022-01-01
25,MA,444,yy202201,18.4,2022,1,2022-01-01
25,MA,445,yy202201,6.0,2022,1,2022-01-01
25,MA,446,yy202201,12.6,2022,1,2022-01-01
25,MA,447,yy202201,26.6,2022,1,2022-01-01
25,MA,448,yy202201,7.4,2022,1,2022-01-01
25,MA,451,yy202201,5.4,2022,1,2022-01-01
25,MA,452,yy202201,-5.0,2022,1,2022-01-01
25,MA,453,yy202201,9.7,2022,1,2022-01-01
25,MA,TOTAL,yy202201,9.2,2022,1,2022-01-01
26,MI,441,yy202201,18.8,2022,1,2022-01-01
26,MI,442,yy202201,-11.0,2022,1,2022-01-01
26,MI,443,yy202201,2.5,2022,1,2022-01-01
26,MI,444,yy202201,10.3,2022,1,2022-01-01
26,MI,445,yy202201,2.5,2022,1,2022-01-01
26,MI,446,yy202201,9.0,2022,1,2022-01-01
26,MI,447,yy202201,30.6,2022,1,2022-01-01
26,MI,448,yy202201,9.6,2022,1,2022-01-01
26,MI,451,yy202201,3.5,2022,1,2022-01-01
26,MI,452,yy202201,8.5,2022,1,2022-01-01
26,MI,453,yy202201,15.6,2022,1,2022-01-01
26,MI,TOTAL,yy202201,12.3,2022,1,2022-01-01
27,MN,441,yy202201,4.7,2022,1,2022-01-01
27,MN,442,yy202201,0.1,2022,1,2022-01-01
27,MN,443,yy202201,6.9,2022,1,2022-01-01
27,MN,444,yy202201,6.1,2022,1,2022-01-01
27,MN,445,yy202201,19.9,2022,1,2022-01-01
27,MN,446,yy202201,8.6,2022,1,2022-01-01
27,MN,447,yy202201,29.2,2022,1,2022-01-01
27,MN,448,yy202201,12.7,2022,1,2022-01-01
27,MN,451,yy202201,1.2,2022,1,2022-01-01
27,MN,452,yy202201,1.5,2022,1,2022-01-01
